aid,bvid,title,category,author,duration,pubdate,view_count,danmaku,reply,favorite,coin,share,like,now_rank,his_rank,tag
493643737,BV1jN411T7Y4,【作文素材】那些堪称封神的哲理名言，拔高作文深度。,校园学习,云边有个作文馆,155,1700625178,119114,17,30,4677,335,142,2965,0,0,经典素材
876096620,BV1AN4y1m7KL,世界互联网现代化信息技术时代实拍高清视频素材,影视剪辑,阿乧哥,93,1700188665,51671,9,332,1718,433,2657,902,0,0,经典素材
116108971542698,BV1yWfJByEzc,全能马克素材无水印,手机游戏,无敌少侠-蒙面马克,33,1771682492,1137,0,10,32,0,0,61,0,0,经典素材
807058775,BV1i34y1R7qY,2022新年视频素材,动画综合,大师兄视频素材,32,1638180422,11031,0,5,79,4,67,22,0,0,经典素材
114793654523342,BV1VH3LzCEYc,535粉福利（素材包括马桶人植物大战僵尸武器少量的背景）,日常,做动画的监控人,275,1751612672,3122,3,23,89,14,5,87,0,0,经典素材
116254144791595,BV1ViwCzvEMG,蒜の焚诀：如何寻找视频素材（2）,软件应用,秽土大蒜,104,1773897729,3957,0,19,664,60,10,274,0,0,经典素材
508994627,BV1Zu411971j,4K女人悲伤伤感情绪视频素材【VJshi视频素材】,日常,高清视频素材精选,113,1644313697,38264,0,10,200,14,604,117,0,0,经典素材
343317946,BV1E94y1971e,风景视频素材分享（无水印可自取）,出行,酸老倌,79,1657498862,99009,24,71,1856,382,2155,1612,0,0,经典素材
561090649,BV18e4y1B7WF,风景视频素材分享（无水印可自取）,出行,酸老倌,140,1664627399,31698,2,18,169,33,524,161,0,0,经典素材
115435047490651,BV1UfsZzsEwY,素材积累中,出行,聪明的牢鲸,128,1761399182,490,0,0,1,0,0,8,0,0,经典素材
116379353160286,BV16HQFBfEMc,1000次评车 铸就国产车质量标准,汽车生活,叶问讲车-,292,1775808114,2917,1,20,10,4,0,144,0,0,汽车评测
116374286437380,BV1gED4BXEKA,试驾完NX8，我承认我动摇了…,新能源车,电车博士抗抗,289,1775733275,2545,1,1,2,0,6,16,0,0,汽车评测
115395637806399,BV1cmWtztE6Q,【虎扑评分】25w内底盘质感最牛的车,汽车生活,油桃排行,196,1760797770,110166,195,621,104,14,68,263,0,0,汽车评测
48199968,BV1Vb411W7Uk,吉利缤越优缺点都很明显，先看车主吐槽的缺点再下手,汽车生活,车漫部落,132,1554332704,283225,173,545,314,131,524,1494,0,0,汽车评测
116339725376995,BV1YW9KBzEPS,最新纯电轿车车型热度TOP20,汽车生活,汽车数据观察员,78,1775467800,4194,3,6,10,8,3,39,0,0,汽车评测
116253020656036,BV1kowrzGE9i,2026年2月纯电SUV车型销量TOP20,汽车生活,汽车数据观察员,78,1774171800,22947,12,36,40,42,26,131,0,0,汽车评测
1302322634,BV1wu4m1M7Xy,Mercedes Benz reversing tips｜賓士女車主倒車入庫的小秘訣｜メルセデスベンツの後退のヒント｜M-Benz CLA200,日常,SerhGMO2PD,74,1711797175,376155,207,398,12698,584,1832,6747,0,0,汽车评测
116373732726177,BV1mWDsB6EnQ,打卡仰望U8的练功房，这就是有钱人家的孩子吗？,新能源车,CarPlayer汽车玩家,224,1775787000,619,2,1,5,5,0,33,0,0,汽车评测
116379252427543,BV17sQFBoENm,车长5米2的零跑D19，开上去没有压迫感,新能源车,电车博士抗抗,172,1775819978,1241,0,1,9,2,1,12,0,0,汽车评测
116377474042400,BV1NrDdB8EXD,问界M6&amp;尚界z7小定我都退了！既然要10月后，那就彼此都给一些空间,日常,三千的快感,233,1775779400,35836,22,630,32,34,23,991,0,0,汽车评测
116380208729292,BV1iSQcBbEFy,炸裂·极氪007/007GT焕新上市：19.39万元起 更强7系 更强GT 观众：极氪牛逼,新能源车,夏雨了鸭,250,1775821293,37491,119,510,46,47,245,205,0,0,汽车评测
116231243832974,BV1QhwNzWEtW,2026年2月插电混动轿车车型销量TOP20,汽车生活,汽车数据观察员,78,1773999000,46717,20,309,69,42,40,243,0,0,汽车评测
116368011690511,BV1b1DjBWEj1,10万预算，看车3次，2小时提车，我们终于有第一辆车啦,日常,姜徕已来,85,1775644800,66284,68,422,131,172,46,2571,0,0,汽车评测
116380175241545,BV1rWQwBKEdp,更强7系 更强GT  焕新极氪007GT正式上市,新能源车,极氪,121,1775820641,14047,1,28,25,12,87,192,0,0,汽车评测
116372424098904,BV1BiDpB9EJD,大众ID9 X这车怎么样？新能源竞争越来越激烈,汽车生活,超哥超车,133,1775736000,69156,129,358,146,56,110,2649,0,0,汽车评测
116378195462823,BV1N1DZBvE6v,改款改废了？轴距变短2.0T才149匹马力，吉利星瑞2027款个人评价,汽车生活,前车之鉴后车之覆,265,1775790546,19411,37,141,56,5,16,348,0,0,汽车评测
116380175171672,BV1nWQwBKEuu,零跑Lafa5 Ultra展车已到店，液态银颜色，电机功率⬆️，新增：外观套件、Ultra标识和座椅按摩等功能，喜欢来看车#Lafa5 Ultra,汽车生活,AAA零跑上海大壮子,89,1775820923,5560,2,24,10,7,16,70,0,0,汽车评测
116377994201061,BV1jPDfBpE9z,仰望ETCS2.0有多疯？45度斜坡玩出花，直接把越野圈卷疯了！,新能源车,新能源大事记,200,1775787587,7878,33,103,38,27,97,454,0,0,汽车评测
115823154825698,BV18mvdBhEjR,为什么你需要一辆电车,日常,ING搬运工,37,1767321351,139758,15,61,1884,26,240,2999,0,0,汽车评测
116380779153942,BV1WJQPB2EMu,不老实的我，为老实人发声,日常,狂飙兄弟官方账号,44,1775829886,8193,10,69,32,271,8,926,0,0,汽车评测
116346335534401,BV1N5DTB9EzC,比亚迪全新方程豹钛6预览，看上去比钛7帅吗？,汽车生活,车之道Design,34,1775304270,33797,11,81,19,4,39,169,0,0,汽车评测
116231260609796,BV1XbwNzREuc,2026年2月燃油SUV车型销量TOP20,日常,汽车数据观察员,79,1774085400,15025,2,34,40,31,10,102,0,0,汽车评测
113822874468812,BV1x3cSekEjt,试车还是试车？,搞笑,畅畅可爱吗D,269,1736799563,106390,26,25,439,2,10,390,0,0,汽车评测
114866367040099,BV15ygczBEFr,【大虾沉浸式试车】26款零跑C11👉快来快来～带你沉浸式体验！,购车攻略,大虾试车真香,280,1752722201,441860,580,1420,769,516,1543,5299,0,0,汽车评测
116334692145991,BV1BW9cBPEDh,想买车的且慢，4月份上市的5款新车，全都不简单？,新能源车,优视汽车,216,1775126618,10725,4,6,7,2,2,44,0,0,汽车评测
116198343712518,BV1Y3PXz8Ec3,2025年全球新能源汽车品牌销量TOP20,汽车生活,汽车数据观察员,78,1773394200,44350,62,279,151,52,26,442,0,0,汽车评测
116380242348928,BV1RXQcB4Eix,13.98万起！银河M7预售杀疯了,汽车生活,珊珊试车,90,1775821839,7481,6,48,84,13,7,248,0,0,汽车评测
116335094798206,BV1MH9FB2EXa,2026年想买车？建议再等等！北京车展必看新车盘点！,新能源车,极速三分半,233,1775426400,20210,34,37,17,8,16,136,0,0,汽车评测
113544473347105,BV1utzNYqEzC,日本汽车女销售车辆讲解，看完好想试试这车好不好开,日常,NorwegianSage,253,1732551610,12531,6,18,532,9,31,185,0,0,汽车评测
116373783122409,BV1HRDWBhE1z,26年15万预算购车推荐,汽车生活,大卫毒辣车评,282,1775809800,6423,9,64,53,24,7,217,0,0,汽车评测
116368599096706,BV1Z1DLBvEdV,23岁女大学生，花1万买台23岁宝马....?,汽车生活,极速拍档-NANA,254,1775703600,139383,283,282,878,586,233,6519,0,0,汽车评测
116375527954408,BV1jGDbBvEo2,13.98万起预售！吉利银河M7预售保姆级导购教程,购车攻略,懂车兄阿森,251,1775749962,116815,170,801,246,237,302,3663,0,0,汽车评测
114805599896853,BV1Gc3qzqENG,雨天 电外 音乐，25万的车，这一刻值20万,汽车生活,加里敦零六,105,1751794616,57104,24,244,202,30,264,998,0,0,汽车评测
116377910249245,BV1X3DfB2EQm,小鹏MONA M03能买吗？别为辅助驾驶买单,汽车生活,超哥超车,131,1775822400,61190,63,603,174,69,207,2127,0,0,汽车评测
116380259058748,BV1B1QcBwESi,极氪001五周年纪念版上市：36.5万元！,新能源车,夏雨了鸭,184,1775821946,48756,125,139,40,17,282,209,0,0,汽车评测
114837610827618,BV1qRu5z5EFk,顶级悬挂第十五期,汽车生活,杭州小刚哥,98,1752283056,128715,127,133,99,16,78,648,0,0,汽车评测
116334188828899,BV1UfXZBkEKM,看到26款海豹06GT的新车色，贴膜店傻了！,新能源车,CarPlayer汽车玩家,208,1775119092,75039,100,351,140,75,572,1466,0,0,汽车评测
116378178687370,BV1KmDZBPErk,【腾势N8L】开习惯了，谁还会开油车？新能源SUV的真香体验,日常,美妆盲盒馆,17,1775790228,149,1,3,0,0,0,2,0,0,汽车评测
115530308523293,BV1Jnk6BJEv5,又发现一台很神奇的车，设计师的脑洞不一般！,汽车生活,妄想车库,223,1762939800,159493,580,383,299,240,593,6014,0,0,汽车评测
115533009657665,BV1Uak1BjEJF,15万左右最良心的合资SUV，2.0T+9AT变速箱，颜值高，口碑好,汽车生活,给车一个镜头,290,1762913100,96741,66,84,86,8,12,246,0,0,汽车评测
115743479831103,BV1MTqRBoEuE,总结各品牌旗下的精华车型（民用），看看有没有你买的车,汽车生活,你猫哥呀,115,1766105458,156720,202,1159,619,434,263,7304,0,0,汽车评测
116368447902001,BV1PvDLBGEtb,偶遇尚界Z7实车，这回不是AI的了,汽车生活,陆子野的猫,72,1775641681,18936,52,163,20,4,14,164,0,0,汽车评测
116380913373686,BV1JaQPBBEN6,蔚来es9内饰确实有点东西，问界M9可能要开小定，二网遭重点打击多位kol被点名,日常,来杯热拿铁_M9,138,1775832153,2280,2,64,6,2,5,63,0,0,汽车评测
116379319599316,BV16JQFBcE2u,别克至境E7预售：16万元起售 搭载豆包大模型 不把标配当作额外诚意！,日常,夏雨了鸭,300,1775807772,8262,10,98,16,2,35,52,0,0,汽车评测
537545676,BV1Ci4y1a7vJ,3分钟，让你能识别路上所有的车！！,搞笑,黄一刀,273,1703232002,3086920,4587,4959,68028,13019,4930,110588,0,86,汽车评测
116051358521326,BV1Czc4zeE2J,买合资B级车一定选这4台！静谧、操控性一流，2.0T+9AT爆237马力,汽车生活,给车一个镜头,299,1770803499,6152,9,1,2,0,1,25,0,0,汽车评测
116372172440112,BV1sKDWBPEg6,香港人只爱开日本车吗？,日常,极速拍档-Jacky,152,1775698608,48312,102,233,379,127,100,3986,0,0,汽车评测
116373598508864,BV193DsBUEL8,线下实探尚界Z7，门店空无一人！花粉不是说爆了吗,日常,三星手机非官方,130,1775720311,53309,152,408,85,44,120,1409,0,0,汽车评测
116231227055583,BV19xwNzoEhY,2026年2月纯电轿车车型销量TOP20,汽车生活,汽车数据观察员,78,1773912600,19311,13,46,44,35,30,114,0,0,汽车评测
113152775685828,BV1H2tYeZEqX,冤种唯一推荐的电车,汽车知识科普,生活大沙发,242,1726574891,126179,69,240,109,48,45,1162,0,0,汽车评测
113581064455568,BV1jZ6wYVEby,我心中20-30w操控纯电轿车TOP5,新能源车,灯叔有车讲,218,1733147100,38083,82,346,58,25,40,275,0,0,汽车评测
115139567230061,BV1uFa6ztE1v,10万左右买合资SUV，全系配2.0T+8AT，配电磁悬架,汽车生活,给车一个镜头,247,1756890578,61646,66,50,87,7,13,194,0,0,汽车评测
116290668726988,BV1x8XEBFEqt,预算15万，这四款车就可以了，其他不考虑,日常,老高你好二手车,164,1774455079,30969,17,98,74,22,17,445,0,0,汽车评测
116364639471181,BV1EyDBBeEJM,新款su7内饰细节缩水，目前为止还没人发现，新老内饰对比（干货）,汽车生活,isobicycle,74,1775601000,26029,7,111,18,2,5,83,0,0,汽车评测
113622336406227,BV1AKqKY9E5S,安不安全看事故，有些国产车是真靠谱 #吉利 #奇瑞 #国产车 #买车,汽车生活,超哥超车,184,1733911200,480191,383,1079,3043,763,1887,12044,0,0,汽车评测
114878262025757,BV1XauXzCEfj,25万操控好的纯电轿车（只谈自己开过的）,汽车生活,你猫哥呀,148,1752903342,247030,454,1085,531,406,250,8412,0,0,汽车评测
116322511882402,BV1mpXzBsEyi,比想象中还耐看？阿维塔06T静态实拍,新能源车,月月有车开,270,1775091600,23282,145,68,319,40,81,393,0,0,汽车评测
228345252,BV1zh411V7N8,盘点麋鹿测试通过速度最快的车型，没想到日系车也能上榜！,汽车生活,一号记录车,208,1683277292,121050,212,191,270,29,415,577,0,0,汽车评测
116380812774507,BV1mgQPBXEtw,单程4000公里长测icarV27马上进入高原路段，高原爬坡动力能不能跟上，全是弯道超控怎么样，马上揭晓,汽车生活,极限试车空调哥,67,1775830451,215,0,1,1,0,0,9,0,0,汽车评测
116118433826548,BV1ULfMBnEyN,《2026年买车别再纠结了？秦MAX可能是最稳的选择》,日常,冷静观察室,222,1771826947,22868,6,76,13,2,15,110,0,0,汽车评测
116374621913234,BV1NUDxBVEDi,蔚来ES9，底盘会跳舞/能看5D电影的旗舰SUV,日常,Rokkor_G,121,1775735968,205,0,2,0,0,1,4,0,0,汽车评测
116368515073733,BV1V9DLBFESg,带大家看下19万的方程豹 钛7,汽车生活,从小就是稳,113,1775642974,40716,43,162,38,4,56,323,0,0,汽车评测
116356905173101,BV1ZgSoB1ELj,五款大型旗舰SUV齐聚北京车展，25万级起售，比亚迪出手了,新能源车,知嘹汽车,195,1775465597,7878,7,17,12,0,8,38,0,0,汽车评测
116373682459868,BV1MpDsBGE4A,【腾势N8L】说走就走的自在出行，这体验真会上瘾！,日常,玉米花园,45,1775721706,108,0,0,0,0,0,5,0,0,汽车评测
1402088848,BV19r42187tR,谁才是电车颜值巅峰？电车颜值排行top50（虎扑）,新能源车,榜上有名堂,166,1711372185,148244,626,467,232,61,219,622,0,0,汽车评测
116373682593089,BV1mpDsBGERY,你们会把 ES8 换成 ES9 么？,新能源车,换电小豹子,186,1775721642,3942,7,27,6,6,0,37,0,0,汽车评测
116369974627153,BV1JwD7BkESp,比我9系旗舰更强？那必须让你长长见识！,汽车生活,陈幸运的红旗,45,1775665001,17107,14,67,92,28,122,1107,0,0,汽车评测
116372256326666,BV1tZDpBzEEc,【第一视角】老韭菜——沉浸式驾驶原声，雪铁龙凡尔赛C5X,汽车生活,starza,279,1775707200,391,0,12,2,2,0,8,0,0,汽车评测
116202437351969,BV1U2PdzAEkG,这是怕铝被偷啊,汽车生活,老章拆车,265,1773108882,122531,248,449,172,74,53,1805,0,0,汽车评测
116380628163266,BV1rkQcBPEju,极氪007/GT这次诚意满满！发布会开的非常充实流畅，建议各个友商学习！,汽车生活,薯条驾道,58,1775827720,2993,0,18,5,4,3,39,0,0,汽车评测
116374689023166,BV1dTD4BFEde,要买车的先等等，大批HEV油混来了,汽车生活,霞姐车知识,164,1775737084,24180,27,322,63,13,28,321,0,0,汽车评测
116321337541953,BV1kGXBBVEzE,宋ultra 卖爆，15万级水桶纯电车的底层逻辑分析,新能源车,迪粉车友圈,176,1774922914,53224,25,425,80,45,53,1273,0,0,汽车评测
116367156118539,BV1jYDrBzE6g,这些车能卖出去就相当于过年了,汽车生活,灿哥不洗车,125,1775822160,19601,20,33,8,2,7,426,0,0,汽车评测
116352928978370,BV1yhSXB1E9B,理想i6被吹成家用天花板？车主才知道的坑，我全说了！,汽车生活,汽车谢老师,135,1775405403,44945,24,124,89,25,28,423,0,0,汽车评测
501506131,BV1ZN41197um,【1080P 60帧】车168胖哥试车搞笑回顾,汽车生活,长城魏牌-坦克500,214,1612588119,568804,810,304,6651,595,3929,9691,0,0,汽车评测
116373615286110,BV11bDsBTEnR,【腾势N8L深度体验】5.2米大块头！,汽车生活,颜究手礼,46,1775720608,274,0,3,0,0,0,7,0,0,汽车评测
116380158395618,BV1JsQwBvEKe,厂房藏天险，U8炼真章#极致性能造就极致体验#,新能源车,bili_99974113275,48,1775820528,335,0,0,0,0,0,0,0,0,汽车评测
114492302168030,BV1pBELz7ERJ,买车听我一句劝：要么纯电车，要么纯燃油车，混动慎重！,新能源车,阿喵汽车,267,1747014450,1009832,3298,8449,2525,896,1464,12191,0,0,汽车评测
114198315010327,BV1CDXzYdEG1,15辆十万左右的宝藏车型,汽车生活,杭州小刚哥,92,1742528142,223168,226,585,1034,49,268,1643,0,0,汽车评测
116355076458294,BV1MmSdBaEZB,吉利银河星耀7 第一辆商品车 正式荣耀下线！,新能源车,吉利银河,48,1775467800,32317,13,161,28,5,44,309,0,0,汽车评测
114194875679968,BV131XeYREEX,【虎扑评分】50万以内最好的车,汽车生活,油桃排行,250,1742476062,120812,162,358,136,23,59,556,0,0,汽车评测
116374420594030,BV11hD4BCEu3,这次，看点不一样的！,新能源车,极氪,52,1775732926,21834,15,51,180,63,165,1571,0,0,汽车评测
1855084758,BV1ds4213783,给你一个买SUV的理由！,汽车生活,没脸鉴车,256,1716800439,1095894,2452,2238,1889,418,1164,21718,0,0,汽车评测
115007647914527,BV1gPbGzgE4r,这样也能开车？？？？,影视剪辑,华丽的言语,218,1754877632,51955,10,24,419,8,20,186,0,0,汽车评测
1906307854,BV1yS411w7mV,【纯享版】车内高温达66℃！谁的空调差点把人“冻伤”？,新能源车,汽车之家,162,1722506400,21955,16,82,24,4,13,186,0,0,汽车评测
116380275835997,BV1zCQcBYEhv,【正在说车】30万级MPV卷王!银河V900实车体验,汽车生活,正在说车官方,48,1775822265,107,0,0,0,0,0,4,0,0,汽车评测
116374957460158,BV1MkDxB7EjV,说我的旗舰9系有老人味，没招了,汽车生活,陈幸运的红旗,53,1775741155,10668,16,61,8,8,8,350,0,0,汽车评测
116372910643858,BV11pDpBYEDa,开领克900五座版去玩，不敢想隔壁家小孩会羡慕成啥样,新能源车,CarPlayer汽车玩家,274,1775728800,1237,2,3,9,4,0,29,0,0,汽车评测
116380141683834,BV1rnQwBME2L,🚗26款海狮05DM-i，新车抢先看‼️大空间长续航，性价比拉满～,汽车生活,比亚迪-小七,110,1775820174,3516,0,3,5,0,4,46,0,0,汽车评测
115811847046396,BV1kpiTB7Eza,预算30万买腾势还是问界？,汽车生活,超哥超车,164,1767182400,216955,477,1629,368,145,313,5778,0,0,汽车评测
115653553949324,BV1UkShBZENu,11辆经典国产大型SUV,汽车生活,杭州小刚哥,74,1764733438,132622,274,436,597,44,109,1291,0,0,汽车评测
116361049152178,BV11BDhBsEXt,《问界M6》网上都说问界M6像保时捷卡宴，你们觉得这外观像吗？#问界M6 #保时捷卡宴 #问界 #问界m6价格,汽车生活,爱车的小h,21,1775529089,2334,3,5,6,1,7,25,0,0,汽车评测
116369773363429,BV1CdDjB2Ear,迈巴赫好还是尊界好，这分析绝了,汽车生活,陈幸运的红旗,53,1775662065,49907,93,262,131,62,114,2550,0,0,汽车评测
116368699559134,BV1g7DLB9ENy,奔驰全系4月份最新价格来了！奔驰A、C、E、CLA、GLC、GLB、GLA、进口E、GLC轿跑、CLE、GLE最新行情！,汽车生活,瓦罐汽车,167,1775645849,4422,0,36,15,4,9,62,0,0,汽车评测
116245202474422,BV19Zw9zFEwk,6500公里用车体验报告！13万的深蓝L06除了智驾，其他表现如何？,新能源车,吃辣的冯同学,266,1773833400,22916,69,289,64,41,25,180,0,0,汽车评测
812785595,BV1D34y1W7Gb,六种天窗遮阳产品谁更强？对比评测,汽车生活,设计师聊电车,173,1656330474,79269,62,127,342,37,272,390,0,0,汽车评测
